"","VTID","Positive","stg4_6","stg7_8","stg9_10","stg11_12","stg13_14","stg15_16"
"4333","VT42351",1,1,1,1,1,1,1
"4334","VT42352",1,0,0,0,1,0,1
"4335","VT42353",1,0,0,0,1,0,0
"4336","VT42355",0,0,0,0,0,0,0
"4337","VT42356",1,0,1,1,1,1,1
"4338","VT42357",1,0,0,0,0,1,1
"4339","VT42358",1,0,1,1,1,1,1
"4340","VT42359",1,1,1,1,1,1,1
"4341","VT42360",1,0,0,0,0,1,1
"4342","VT42369",0,0,0,0,0,0,0
"4343","VT42370",1,0,1,1,0,0,0
"4344","VT42371",1,0,1,1,1,1,1
"4345","VT42372",1,0,0,0,1,1,1
"4346","VT42374",0,0,0,0,0,0,0
"4347","VT42375",0,0,0,0,0,0,0
"4348","VT42376",0,0,0,0,0,0,0
"4349","VT4238",0,0,0,0,0,0,0
"4350","VT4239",1,1,1,1,1,1,1
"4351","VT4241",1,0,0,1,1,1,1
"4352","VT4243",1,0,1,1,1,1,1
"4353","VT4244",1,0,0,0,1,1,1
"4354","VT4245",1,0,0,0,1,1,1
"4355","VT4246",0,0,0,0,0,0,0
"4356","VT42475",1,0,0,0,0,1,1
"4357","VT42477",0,0,0,0,0,0,0
"4358","VT42478",0,0,0,0,0,0,0
"4359","VT42480",0,0,0,0,0,0,0
"4360","VT42481",1,0,0,0,0,0,1
"4361","VT42484",0,0,0,0,0,0,0
"4362","VT42485",1,0,0,0,1,1,1
"4363","VT42486",1,1,1,1,1,1,1
"4364","VT42487",0,0,0,0,0,0,0
"4365","VT42489",1,0,0,0,0,1,1
"4366","VT42490",1,0,0,0,1,1,1
"4367","VT42491",1,1,1,1,1,1,1
"4368","VT42492",1,1,1,1,1,1,1
"4369","VT42493",1,0,0,1,1,1,1
"4370","VT42494",1,0,0,1,1,1,1
"4371","VT42495",0,0,0,0,0,0,1
"4372","VT42561",0,0,0,0,0,0,0
"4373","VT42562",1,0,0,1,1,1,1
"4374","VT42563",1,0,0,0,1,1,1
"4375","VT42565",1,0,0,0,0,1,1
"4376","VT42566",0,0,0,0,0,0,0
"4377","VT42567",1,0,0,1,1,1,1
"4378","VT42568",1,1,1,1,1,1,0
"4379","VT42570",0,0,0,0,0,0,1
"4380","VT42572",1,0,0,0,1,1,1
"4381","VT42573",1,0,0,0,1,1,0
"4382","VT42574",0,0,0,0,0,0,0
"4383","VT42577",0,0,0,0,0,0,0
"4384","VT42578",1,0,0,0,1,1,1
"4385","VT42579",0,0,0,0,1,1,1
"4386","VT42580",0,0,0,0,0,0,0
"4387","VT42585",0,0,0,0,0,0,0
"4388","VT42586",0,0,0,0,1,1,0
"4389","VT42587",1,0,1,1,1,0,0
"4390","VT42695",0,0,0,0,0,0,0
"4391","VT42697",1,1,0,0,0,1,1
"4392","VT42724",1,0,0,0,1,1,1
"4393","VT42726",1,0,0,0,0,1,1
"4394","VT42727",1,0,0,0,0,1,1
"4395","VT42728",0,0,0,0,0,0,0
"4396","VT42732",0,0,0,0,0,0,0
"4397","VT42733",1,1,0,0,0,0,0
"4398","VT42734",1,0,0,0,1,1,1
"4399","VT42736",0,0,0,0,0,1,1
"4400","VT42739",0,0,0,0,1,0,0
"4401","VT42740",0,0,0,0,0,0,0
"4402","VT42741",1,0,0,1,1,1,1
"4403","VT42742",0,0,0,0,0,1,1
"4404","VT42743",1,0,0,0,1,1,1
"4405","VT42744",0,0,0,0,1,1,1
"4406","VT42746",1,1,1,0,0,1,1
"4407","VT42747",1,1,1,1,0,1,1
"4408","VT42749",1,0,0,0,0,1,1
"4409","VT42750",1,0,0,1,1,1,1
"4410","VT42751",1,0,0,1,1,1,1
"4411","VT42753",0,0,0,0,0,1,1
"4412","VT42754",1,0,0,0,1,1,1
"4413","VT42756",1,0,0,1,1,1,1
"4414","VT42757",1,0,1,1,1,1,1
"4415","VT42758",1,0,0,0,1,1,0
"4416","VT42759",0,0,0,0,0,0,0
"4417","VT42764",0,0,0,0,0,0,0
"4418","VT42765",0,0,0,0,0,0,0
"4419","VT42767",1,0,0,0,0,1,1
"4420","VT42781",1,1,1,0,0,0,1
"4421","VT42782",1,0,0,1,1,1,1
"4422","VT42783",1,0,0,0,0,1,1
"4423","VT42787",1,1,0,1,1,1,1
"4424","VT42788",1,0,0,0,1,1,1
"4425","VT42789",1,0,0,0,0,1,1
"4426","VT42790",1,1,1,1,0,1,1
"4427","VT42792",1,0,0,1,1,1,1
"4428","VT42793",1,0,0,1,1,1,1
"4429","VT42795",1,0,0,0,0,1,1
"4430","VT42796",1,1,1,0,0,0,1
"4431","VT42797",0,0,0,0,0,0,0
"4432","VT42799",0,0,0,0,0,0,0
"4433","VT42802",1,0,0,0,1,1,1
"4434","VT42805",1,0,0,0,0,0,1
"4435","VT42806",1,1,1,0,0,0,1
"4436","VT42808",1,0,0,0,1,1,1
"4437","VT42809",1,0,0,0,1,1,1
"4438","VT42810",0,0,0,0,0,0,0
"4439","VT42811",1,1,1,1,1,1,1
"4440","VT42828",0,0,0,0,0,1,0
"4441","VT42830",1,0,0,0,1,1,1
"4442","VT42831",1,1,1,1,1,1,1
"4443","VT42832",1,1,1,1,1,1,1
"4444","VT42833",0,0,0,0,0,0,1
"4445","VT42834",1,0,0,0,1,1,1
"4446","VT42837",1,1,1,0,1,1,1
"4447","VT42838",1,0,0,0,0,1,1
"4448","VT42839",1,0,0,0,1,1,1
"4449","VT42840",1,0,0,0,0,0,1
"4450","VT42842",1,0,0,0,1,1,1
"4451","VT42844",1,0,0,0,1,1,1
"4452","VT42846",1,0,0,0,1,1,1
"4453","VT42848",1,1,1,1,1,1,1
"4454","VT42849",1,1,1,1,1,1,1
"4455","VT42850",1,0,0,1,1,1,1
"4456","VT42851",1,0,0,0,1,1,1
"4457","VT42852",0,0,0,0,0,0,0
"4458","VT42854",0,0,0,0,0,0,0
"4459","VT42855",1,0,0,1,1,1,1
"4460","VT42856",1,0,0,1,1,1,1
"4461","VT42858",1,0,0,1,1,1,1
"4462","VT42863",1,1,1,1,1,1,1
"4463","VT42866",1,0,0,0,0,1,1
"4464","VT42867",1,1,1,0,0,0,0
"4465","VT42870",1,0,0,0,1,1,1
"4466","VT42874",1,0,1,1,1,1,1
"4467","VT4291",0,0,0,0,0,0,0
"4468","VT4293",1,0,0,1,1,1,1
"4469","VT4296",1,0,0,0,1,1,1
"4470","VT4298",1,0,1,1,1,0,0
"4471","VT4299",1,0,0,0,1,1,1
"4472","VT43014",0,0,0,0,0,1,1
"4473","VT43015",0,0,0,0,0,1,1
"4474","VT43018",0,0,0,0,0,0,0
"4475","VT43029",0,0,0,0,0,0,0
"4476","VT4304",1,0,1,0,0,1,1
"4477","VT4305",1,0,0,1,1,1,1
"4478","VT43054",0,0,0,0,0,0,0
"4479","VT43059",0,0,0,0,0,1,1
"4480","VT43061",1,0,0,0,1,1,1
"4481","VT43063",1,0,0,0,1,1,1
"4482","VT43064",0,0,0,0,0,1,1
"4483","VT43066",0,0,0,0,0,0,0
"4484","VT43067",0,0,0,0,0,0,0
"4485","VT43068",0,0,0,0,0,0,0
"4486","VT4307",1,0,0,0,1,1,1
"4487","VT43070",0,0,0,0,0,1,0
"4488","VT43071",1,1,1,1,1,1,1
"4489","VT43072",1,0,0,0,0,1,1
"4490","VT43074",1,0,0,0,0,0,1
"4491","VT43075",1,0,0,0,1,1,1
"4492","VT43077",0,0,0,0,0,0,0
"4493","VT43078",0,0,0,0,0,0,0
"4494","VT4308",1,1,1,1,1,1,1
"4495","VT43081",1,0,0,0,1,1,1
"4496","VT43082",0,0,0,0,0,0,0
"4497","VT43083",1,0,0,0,0,1,1
"4498","VT43084",0,0,0,0,0,0,0
"4499","VT43085",0,0,0,0,0,0,0
"4500","VT43086",0,0,0,0,0,0,0
"4501","VT43088",0,0,0,0,0,0,0
"4502","VT4309",0,0,0,0,0,0,0
"4503","VT43090",0,0,0,0,0,0,0
"4504","VT43095",1,0,0,0,0,1,1
"4505","VT4311",1,0,0,0,0,1,1
"4506","VT4312",1,0,0,0,0,1,1
"4507","VT43132",0,0,0,0,0,0,1
"4508","VT43133",0,0,0,0,0,0,0
"4509","VT43134",1,0,0,0,1,1,1
"4510","VT43135",0,0,0,0,1,1,0
"4511","VT43137",1,0,0,0,0,0,1
"4512","VT43138",1,0,0,0,1,1,1
"4513","VT43139",1,0,0,0,0,0,1
"4514","VT4314",0,0,0,0,0,1,1
"4515","VT43140",1,0,0,0,0,0,1
"4516","VT43143",0,0,0,0,0,0,0
"4517","VT43144",0,0,0,0,0,0,0
"4518","VT43145",0,0,0,0,0,0,0
"4519","VT43146",0,0,0,0,0,0,0
"4520","VT43147",1,0,0,0,0,1,1
"4521","VT43148",1,0,0,0,1,1,1
"4522","VT4315",1,0,0,0,0,0,1
"4523","VT43150",0,0,0,0,0,0,0
"4524","VT43151",0,0,0,0,0,0,0
"4525","VT43152",0,0,0,0,0,0,0
"4526","VT43153",1,0,0,0,0,0,1
"4527","VT43155",1,0,1,0,0,1,1
"4528","VT43156",0,0,0,0,0,0,0
"4529","VT43157",0,0,0,0,0,0,0
"4530","VT43158",0,0,0,0,0,0,1
"4531","VT43162",0,0,0,0,0,0,0
"4532","VT43163",0,0,0,0,0,0,1
"4533","VT43164",0,0,0,0,0,0,0
"4534","VT43166",0,0,0,0,0,0,0
"4535","VT43167",0,0,0,0,0,0,1
"4536","VT43168",0,0,0,0,0,0,0
"4537","VT43169",0,0,0,0,0,0,0
"4538","VT43180",1,1,1,1,0,1,0
"4539","VT4319",1,0,0,1,1,1,1
"4540","VT4320",1,0,0,1,1,1,1
"4541","VT4321",1,0,0,1,1,1,1
"4542","VT43241",0,0,0,0,0,0,1
"4543","VT43248",0,0,0,0,0,0,0
"4544","VT43249",1,0,0,1,1,1,0
"4545","VT43250",0,0,0,0,0,0,0
"4546","VT43252",0,0,0,0,0,0,1
"4547","VT43253",1,0,0,0,0,1,1
"4548","VT43278",0,0,0,0,0,0,0
"4549","VT43281",0,0,0,0,0,0,0
"4550","VT43284",0,0,0,0,0,0,0
"4551","VT43285",0,0,0,0,0,0,0
"4552","VT43286",0,0,0,0,0,0,0
"4553","VT43288",0,0,0,0,0,0,0
"4554","VT43289",1,0,0,0,1,1,1
"4555","VT43290",1,0,0,1,1,0,0
"4556","VT43292",1,0,0,0,0,0,1
"4557","VT43300",1,1,0,0,0,0,0
"4558","VT43301",0,0,0,0,0,0,0
"4559","VT43302",0,0,0,0,0,0,0
"4560","VT43354",0,0,0,0,0,0,0
"4561","VT43355",0,0,0,0,0,0,0
"4562","VT43357",0,0,0,0,0,0,0
"4563","VT43358",0,0,0,0,0,0,0
"4564","VT43359",0,0,0,0,0,0,0
"4565","VT43361",1,0,0,0,1,1,1
"4566","VT43362",0,0,0,0,0,0,0
"4567","VT43364",0,0,0,0,0,1,0
"4568","VT43365",0,0,0,0,0,0,0
"4569","VT43366",1,0,0,0,0,1,1
"4570","VT43367",0,0,0,0,0,0,0
"4571","VT43368",1,0,0,0,0,0,1
"4572","VT43369",0,0,0,0,0,0,0
"4573","VT43370",0,0,0,0,0,1,1
"4574","VT43371",0,0,0,0,0,0,0
"4575","VT43372",0,0,0,0,0,0,0
"4576","VT43377",0,0,0,0,0,0,0
"4577","VT43378",1,0,0,0,0,0,1
"4578","VT43386",1,0,0,0,0,1,1
"4579","VT43387",0,0,0,0,1,0,0
"4580","VT43389",1,0,0,0,0,1,1
"4581","VT43390",1,0,0,1,1,1,1
"4582","VT43391",0,0,0,0,0,0,0
"4583","VT43393",1,0,0,0,1,1,1
"4584","VT43394",1,0,0,0,1,1,1
"4585","VT43396",1,0,0,0,1,1,0
"4586","VT43398",1,0,0,0,0,1,1
"4587","VT43400",0,0,0,0,0,0,1
"4588","VT43401",1,0,0,0,0,0,1
"4589","VT43414",1,0,0,0,1,1,1
"4590","VT43542",0,0,0,0,0,0,0
"4591","VT43543",1,0,0,0,1,1,1
"4592","VT43544",1,0,0,1,1,1,1
"4593","VT43546",0,0,0,0,0,0,0
"4594","VT43548",1,1,1,1,1,1,1
"4595","VT43561",0,0,0,0,0,0,0
"4596","VT43611",0,0,0,0,0,0,0
"4597","VT43613",1,0,0,0,1,1,1
"4598","VT43614",0,0,0,0,0,0,0
"4599","VT43620",1,0,0,0,0,1,1
"4600","VT43621",0,0,0,0,0,0,0
"4601","VT43624",1,0,0,0,1,1,1
"4602","VT43625",1,0,0,0,1,1,1
"4603","VT43626",0,0,0,0,0,0,0
"4604","VT43628",0,0,0,0,0,0,0
"4605","VT43630",0,0,0,0,0,0,0
"4606","VT43632",0,0,0,0,1,1,0
"4607","VT43634",0,0,0,0,0,0,0
"4608","VT43635",0,0,0,0,0,0,0
"4609","VT43636",0,0,0,0,0,0,0
"4610","VT43638",0,0,0,0,0,0,0
"4611","VT43640",0,0,0,0,0,0,0
"4612","VT43641",0,0,0,0,0,0,0
"4613","VT43643",1,0,0,0,1,1,1
"4614","VT43644",1,0,0,0,1,1,1
"4615","VT43645",1,0,0,0,1,1,1
"4616","VT43647",1,0,0,0,0,0,1
"4617","VT43650",0,0,0,0,0,0,0
"4618","VT43653",1,0,0,1,0,0,0
"4619","VT43654",1,0,0,1,1,1,1
"4620","VT43655",1,0,0,0,1,0,0
"4621","VT43656",0,0,0,0,0,0,0
"4622","VT43657",0,0,0,0,0,0,0
"4623","VT43658",0,0,0,0,0,0,0
"4624","VT43659",0,0,0,0,0,0,0
"4625","VT43660",0,0,0,0,0,0,0
"4626","VT43661",0,0,0,0,0,0,0
"4627","VT43662",0,0,0,0,0,0,0
"4628","VT43663",0,0,0,0,0,0,0
"4629","VT43664",0,0,0,0,0,0,0
"4630","VT43665",0,0,0,0,0,0,0
"4631","VT43669",0,0,0,0,0,0,0
"4632","VT43672",0,0,0,0,0,0,0
"4633","VT43673",1,0,0,0,0,1,0
"4634","VT43674",0,0,0,0,0,1,0
"4635","VT43675",0,0,0,0,0,0,0
"4636","VT43677",1,0,0,0,1,1,1
"4637","VT43678",0,0,0,0,0,0,0
"4638","VT43682",0,0,1,1,0,0,0
"4639","VT43683",0,0,0,0,0,0,0
"4640","VT43684",0,0,0,0,0,0,0
"4641","VT43685",0,0,0,0,0,0,0
"4642","VT43686",0,0,0,0,0,0,0
"4643","VT43688",1,0,0,1,0,0,0
"4644","VT43690",1,0,0,0,0,1,1
"4645","VT43691",0,0,0,0,1,0,0
"4646","VT43692",0,0,0,1,0,0,0
"4647","VT43693",0,0,0,0,0,0,0
"4648","VT43695",0,0,0,0,0,0,0
"4649","VT43696",0,0,0,0,0,0,0
"4650","VT43697",0,0,0,0,0,0,0
"4651","VT43698",1,0,0,0,0,1,1
"4652","VT43699",0,0,0,0,0,0,0
"4653","VT43700",0,0,0,0,0,0,1
"4654","VT43701",0,0,0,0,0,0,0
"4655","VT43702",0,0,0,0,0,0,0
"4656","VT43704",0,0,0,0,0,0,0
"4657","VT43707",0,0,0,0,0,0,0
"4658","VT43708",0,0,0,0,0,0,0
"4659","VT43709",0,0,0,0,1,1,0
"4660","VT43710",0,0,0,0,0,0,0
"4661","VT43713",0,0,0,0,0,0,0
"4662","VT43714",0,0,0,0,0,0,0
"4663","VT43775",0,0,0,0,0,0,0
"4664","VT43776",1,0,0,0,0,0,1
"4665","VT43777",0,0,0,0,0,0,0
"4666","VT43781",1,0,0,0,0,1,1
"4667","VT43782",1,0,0,0,0,1,0
"4668","VT43783",0,0,0,0,0,0,0
"4669","VT43784",1,0,0,0,1,1,1
"4670","VT43787",1,0,0,0,0,1,1
"4671","VT43788",1,1,1,0,0,1,1
"4672","VT43789",1,0,0,0,0,1,1
"4673","VT43793",1,0,0,0,0,1,1
"4674","VT43794",1,0,0,0,1,1,1
"4675","VT43795",1,0,0,0,0,0,1
"4676","VT43796",0,0,0,0,0,0,0
"4677","VT43798",0,0,0,0,0,0,0
"4678","VT43859",1,0,0,0,0,0,1
"4679","VT43897",0,0,0,0,0,0,1
"4680","VT43898",1,0,0,0,1,1,1
"4681","VT43899",0,0,0,0,0,0,0
"4682","VT43920",0,0,0,0,0,0,0
"4683","VT43923",1,0,0,0,0,1,1
"4684","VT43925",0,0,0,0,0,0,1
"4685","VT43926",1,0,0,1,1,0,1
"4686","VT43927",1,0,0,0,0,1,1
"4687","VT43928",1,0,0,0,0,0,1
"4688","VT43931",0,0,0,0,0,0,0
"4689","VT43933",0,0,0,0,0,0,0
"4690","VT44028",0,0,0,0,0,0,0
"4691","VT44029",0,0,0,0,0,0,0
"4692","VT44030",1,0,0,0,1,1,1
"4693","VT44063",0,0,0,0,0,0,0
"4694","VT44064",0,0,0,0,0,0,0
"4695","VT44068",0,0,0,0,0,0,0
"4696","VT44101",1,0,0,1,1,1,1
"4697","VT44102",1,0,0,0,0,1,1
"4698","VT44103",1,0,0,0,0,0,1
"4699","VT44105",1,0,0,1,1,1,1
"4700","VT44106",0,0,0,0,0,0,0
"4701","VT44107",1,1,1,1,1,1,1
"4702","VT44108",1,0,0,0,1,1,1
"4703","VT44110",0,0,0,0,0,0,1
"4704","VT44113",0,0,0,0,0,0,0
"4705","VT44116",1,1,1,1,1,1,0
"4706","VT44117",1,1,1,1,1,1,1
"4707","VT44118",1,1,1,1,1,1,0
"4708","VT44119",1,1,1,1,1,1,1
"4709","VT44120",1,0,0,1,1,1,0
"4710","VT44122",1,1,1,1,1,1,1
"4711","VT4415",0,0,0,0,0,0,0
"4712","VT4416",1,0,0,0,0,1,0
"4713","VT44163",0,0,0,0,0,0,1
"4714","VT44164",0,0,0,0,0,0,0
"4715","VT44165",0,0,0,0,0,0,1
"4716","VT44166",0,0,0,0,0,0,0
"4717","VT44167",0,0,0,0,0,0,0
"4718","VT44168",0,0,0,0,0,0,1
"4719","VT44169",0,0,0,0,0,0,0
"4720","VT4417",0,0,0,0,0,0,0
"4721","VT44171",1,0,0,1,1,0,0
"4722","VT44175",1,0,0,0,0,0,1
"4723","VT44176",1,0,0,0,0,1,1
"4724","VT44177",0,0,0,0,0,1,1
"4725","VT44178",0,0,0,0,0,0,0
"4726","VT44179",0,0,0,0,0,0,0
"4727","VT4418",0,0,0,0,0,0,0
"4728","VT44182",1,0,0,0,0,1,1
"4729","VT4419",1,0,0,0,1,1,1
"4730","VT4420",1,1,1,1,1,1,1
"4731","VT4421",1,0,0,1,1,1,1
"4732","VT4422",0,0,0,1,1,1,0
"4733","VT4423",1,0,0,0,0,1,1
"4734","VT4424",1,0,0,0,1,1,1
"4735","VT4425",0,0,0,0,0,0,0
"4736","VT4426",1,0,0,0,1,1,0
"4737","VT4427",0,0,0,0,0,0,0
"4738","VT4428",1,0,0,0,0,1,1
"4739","VT4429",1,0,0,0,1,1,1
"4740","VT44293",1,0,0,0,0,1,1
"4741","VT44295",0,0,0,0,0,0,0
"4742","VT44296",0,0,0,0,0,0,1
"4743","VT4430",0,0,0,0,0,0,0
"4744","VT4432",1,1,1,1,1,1,1
"4745","VT44322",0,0,0,0,0,0,0
"4746","VT44324",0,0,0,0,0,0,0
"4747","VT44326",1,0,0,1,1,1,1
"4748","VT4433",1,0,0,1,1,1,1
"4749","VT44330",1,0,0,0,0,1,1
"4750","VT44331",0,0,0,0,0,0,0
"4751","VT44332",0,0,0,0,0,1,1
"4752","VT44333",0,0,0,0,0,0,0
"4753","VT44338",0,0,0,0,0,0,0
"4754","VT44339",0,0,0,0,0,0,0
"4755","VT44340",1,0,0,0,0,1,1
"4756","VT44341",0,0,0,0,0,0,0
"4757","VT44343",1,0,0,0,0,1,0
"4758","VT44344",0,0,0,0,0,0,0
"4759","VT44347",1,0,1,1,1,1,1
"4760","VT44348",0,0,0,0,0,0,0
"4761","VT4435",1,0,0,0,0,0,1
"4762","VT44369",1,1,0,0,0,1,1
"4763","VT4437",1,0,1,1,1,1,1
"4764","VT4439",0,0,0,0,0,0,0
"4765","VT4440",0,0,0,0,0,0,0
"4766","VT4441",1,0,0,0,0,1,1
"4767","VT4442",1,1,1,1,1,1,1
"4768","VT4443",0,0,0,1,1,0,0
"4769","VT4444",1,0,0,0,0,1,1
"4770","VT4445",1,0,0,0,1,1,1
"4771","VT4446",0,0,0,0,0,0,0
"4772","VT4447",1,1,1,1,1,1,1
"4773","VT4448",1,1,1,1,1,1,1
"4774","VT4449",1,1,1,1,1,1,1
"4775","VT44491",0,0,0,0,0,0,0
"4776","VT44492",1,0,0,0,0,1,1
"4777","VT44493",0,0,0,0,0,0,0
"4778","VT44495",1,0,0,1,1,0,0
"4779","VT44496",0,0,0,0,0,0,0
"4780","VT44497",1,1,1,1,0,0,0
"4781","VT4450",1,1,1,1,1,1,0
"4782","VT44500",0,0,0,0,0,0,0
"4783","VT44501",1,0,0,1,1,1,1
"4784","VT44502",0,0,0,0,0,0,0
"4785","VT4451",1,1,1,1,1,1,1
"4786","VT44519",0,0,0,0,0,1,1
"4787","VT4452",1,1,1,0,0,1,1
"4788","VT4453",0,0,0,0,0,0,0
"4789","VT4454",1,0,0,0,1,1,1
"4790","VT4455",1,0,0,0,1,1,1
"4791","VT4456",0,0,0,0,0,0,0
"4792","VT4457",1,0,0,1,1,1,1
"4793","VT4459",1,0,0,0,1,1,0
"4794","VT44635",0,0,0,0,0,0,0
"4795","VT44636",1,0,0,0,0,1,0
"4796","VT44641",0,0,0,0,0,0,0
"4797","VT44642",0,0,0,0,0,0,0
"4798","VT44643",0,0,0,0,0,0,0
"4799","VT44646",0,0,0,0,0,1,1
"4800","VT44647",0,0,0,0,0,0,1
"4801","VT44648",1,0,1,1,1,1,1
"4802","VT4465",1,0,0,0,1,1,0
"4803","VT44650",0,0,0,0,0,0,1
"4804","VT44651",0,0,0,0,0,0,0
"4805","VT44652",0,0,0,0,0,0,0
"4806","VT44653",1,0,0,0,0,1,1
"4807","VT44655",1,1,1,1,0,0,0
"4808","VT44694",1,0,0,0,0,0,1
"4809","VT44709",0,0,0,0,0,1,0
"4810","VT44722",1,0,0,1,1,1,0
"4811","VT44753",0,0,0,0,0,0,0
"4812","VT44754",0,0,0,0,0,0,0
"4813","VT44755",0,0,0,0,0,0,0
"4814","VT44756",1,0,1,1,1,1,1
"4815","VT44757",1,1,1,1,1,1,1
"4816","VT44761",0,0,0,0,0,0,1
"4817","VT44762",0,0,0,0,0,0,0
"4818","VT44830",1,0,0,0,0,0,1
"4819","VT44831",0,0,0,0,0,0,1
"4820","VT44833",0,0,0,0,0,0,0
"4821","VT44834",0,0,0,0,0,0,0
"4822","VT44835",1,0,0,1,1,1,1
"4823","VT44836",1,0,0,0,0,1,1
"4824","VT44837",0,0,0,0,0,0,1
"4825","VT44840",0,0,0,0,0,0,0
"4826","VT44841",1,0,1,1,0,0,0
"4827","VT44843",1,1,1,1,1,1,1
"4828","VT44844",1,0,0,0,0,0,1
"4829","VT44845",1,0,0,0,0,1,1
"4830","VT44846",0,0,0,0,0,0,0
"4831","VT44847",1,1,1,0,0,0,0
"4832","VT44849",0,0,0,0,0,0,0
"4833","VT44850",1,0,0,0,0,1,1
"4834","VT44852",0,0,0,0,0,0,0
"4835","VT44853",0,0,0,0,0,0,0
"4836","VT44854",0,0,0,0,0,0,0
"4837","VT44856",0,0,0,0,0,0,0
"4838","VT44924",0,0,0,0,0,0,0
"4839","VT44925",0,0,0,0,0,0,0
"4840","VT44926",0,0,0,0,0,0,0
"4841","VT44927",0,0,0,0,0,0,0
"4842","VT44928",0,0,0,0,0,0,0
"4843","VT44929",1,0,0,0,1,1,1
"4844","VT44931",0,0,1,0,0,0,0
"4845","VT44932",0,0,0,0,0,1,1
"4846","VT44944",0,0,0,0,0,0,0
"4847","VT44945",0,0,0,0,0,0,0
"4848","VT44948",0,0,0,0,0,0,0
"4849","VT44953",0,0,0,0,0,0,0
"4850","VT44954",0,0,0,0,0,0,0
"4851","VT44955",0,0,0,0,0,0,0
"4852","VT44956",0,0,0,0,0,0,0
"4853","VT44957",1,1,1,0,0,0,0
"4854","VT44958",0,0,0,0,0,0,0
"4855","VT44959",0,0,0,0,0,0,0
"4856","VT44960",0,0,0,0,0,0,0
"4857","VT44961",0,0,0,0,0,0,0
"4858","VT44962",0,0,0,0,0,0,0
"4859","VT44963",0,0,0,0,0,0,0
"4860","VT44964",1,0,0,0,0,1,1
"4861","VT44965",0,0,0,0,0,0,0
"4862","VT44966",0,0,0,0,0,1,1
"4863","VT44967",0,0,0,0,0,0,0
"4864","VT44969",0,0,0,0,0,0,0
"4865","VT44970",0,0,0,0,0,1,1
"4866","VT44972",0,0,0,0,0,0,0
"4867","VT44973",0,0,0,0,0,0,0
"4868","VT44975",1,0,0,0,0,0,1
"4869","VT44976",1,1,1,1,1,1,1
"4870","VT44977",1,0,0,0,0,0,1
"4871","VT44978",0,0,0,0,0,0,0
"4872","VT44981",1,0,0,0,1,1,1
"4873","VT44982",0,0,0,0,0,0,0
"4874","VT44983",0,0,0,0,0,0,0
"4875","VT44984",0,0,0,0,0,0,0
"4876","VT44985",1,1,0,0,0,0,0
"4877","VT44987",0,0,0,0,0,0,0
"4878","VT44988",0,0,0,0,0,0,0
"4879","VT44989",1,0,0,0,1,1,1
"4880","VT45082",0,0,0,0,0,0,0
"4881","VT45083",0,0,0,0,0,0,0
"4882","VT45084",0,0,0,0,0,0,0
"4883","VT45087",0,0,0,0,0,0,0
"4884","VT45088",0,0,0,0,0,0,0
"4885","VT45089",0,0,0,0,0,0,0
"4886","VT45094",0,0,0,0,0,0,0
"4887","VT45095",0,0,0,0,0,1,1
"4888","VT45097",1,0,0,0,0,1,1
"4889","VT45099",0,0,0,0,0,0,0
"4890","VT45100",0,0,0,0,0,0,0
"4891","VT45101",0,1,1,0,0,1,0
"4892","VT45102",1,0,0,0,0,1,0
"4893","VT45103",0,0,0,0,0,0,0
"4894","VT45105",1,0,0,1,0,0,0
"4895","VT45106",1,0,0,0,0,1,1
"4896","VT45107",1,0,0,0,0,1,0
"4897","VT45108",1,0,0,0,0,0,1
"4898","VT45119",1,1,1,0,0,0,0
"4899","VT45122",0,0,0,0,0,0,0
"4900","VT45148",0,0,0,0,0,0,0
"4901","VT45149",0,0,0,0,0,0,0
"4902","VT45152",0,0,0,0,0,0,0
"4903","VT45154",0,0,0,0,0,0,0
"4904","VT45155",1,0,0,0,0,1,1
"4905","VT45156",1,0,0,0,1,1,1
"4906","VT45157",0,0,0,0,0,0,0
"4907","VT45166",0,0,0,0,0,0,0
"4908","VT45189",1,1,1,1,1,1,1
"4909","VT45192",0,0,0,0,0,0,0
"4910","VT45194",1,0,0,1,1,1,1
"4911","VT45197",1,0,0,1,0,0,1
"4912","VT45198",1,0,0,1,1,1,1
"4913","VT45199",1,0,0,1,1,1,1
"4914","VT45200",1,0,0,0,0,0,1
"4915","VT45201",1,0,0,0,0,1,1
"4916","VT45221",1,0,0,0,0,0,1
"4917","VT45222",0,0,0,0,1,1,0
"4918","VT45223",1,0,0,1,1,1,1
"4919","VT45224",0,0,0,0,0,1,1
"4920","VT45225",1,0,0,0,0,1,1
"4921","VT45229",1,0,0,0,1,1,1
"4922","VT45230",1,0,0,1,1,1,1
"4923","VT45233",1,1,1,1,1,1,1
"4924","VT45235",1,0,0,0,0,1,1
"4925","VT45236",1,0,0,0,1,1,1
"4926","VT45238",1,0,0,1,0,1,1
"4927","VT45239",1,0,0,1,1,1,1
"4928","VT45240",1,0,0,1,1,1,1
"4929","VT45242",1,0,0,0,0,1,1
"4930","VT45243",1,0,0,0,0,0,1
"4931","VT45244",1,0,1,1,1,1,0
"4932","VT45262",1,0,0,1,0,1,0
"4933","VT45265",1,0,0,0,1,1,1
"4934","VT45276",1,0,0,0,1,1,1
"4935","VT45277",1,1,0,0,0,0,0
"4936","VT45278",0,0,0,1,0,1,1
"4937","VT45279",0,0,0,0,0,1,0
"4938","VT45281",1,0,0,1,1,1,1
